"tanggal";"product_category_name";"product_category_name_englishh";"jumlah"
"2017-11-06";"pet_shop";"Pet shop";4
"2017-11-06";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-11-06";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";2
"2017-11-06";"malas_acessorios";"Luggage accessories";2
"2017-11-06";"consoles_games";"Consoles games";2
"2017-11-06";"flores";"Flowers";1
"2017-11-06";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2017-11-06";"fashion_roupa_masculina";"Fashion male clothing";1
"2017-11-06";"eletrodomesticos_2";"Home appliances 2";1
"2017-11-06";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-11-06";"moveis_sala";"Furniture living room";1
"2017-11-06";"artigos_de_natal";"Christmas supplies";1
"2017-11-06";"livros_interesse_geral";"Books general interest";1
"2017-11-06";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-11-07";"cama_mesa_banho";"Bed bath table";29
"2017-11-07";"ferramentas_jardim";"Garden tools";18
"2017-11-07";"relogios_presentes";"Watches gifts";16
"2017-11-07";"beleza_saude";"Health beauty";16
"2017-11-07";"esporte_lazer";"Sports leisure";14
"2017-11-07";"informatica_acessorios";"Computers accessories";10
"2017-11-07";"moveis_decoracao";"Furniture decor";8
"2017-11-07";"utilidades_domesticas";"Housewares";7
"2017-11-07";"bebes";"Baby";6
"2017-11-07";"fashion_bolsas_e_acessorios";"Fashion bags accessories";6
"2017-11-07";"cool_stuff";"Cool stuff";6
"2017-11-07";"papelaria";"Stationery";5
"2017-11-07";"telefonia";"Telephony";5
"2017-11-07";"automotivo";"Auto";5
"2017-11-07";"brinquedos";"Toys";4
"2017-11-07";"perfumaria";"Perfumery";4
"2017-11-07";"moveis_escritorio";"Office furniture";3
"2017-11-07";"consoles_games";"Consoles games";2
"2017-11-07";"eletronicos";"Electronics";2
"2017-11-07";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";2
"2017-11-07";"flores";"Flowers";1
"2017-11-07";"casa_conforto";"Home confort";1
"2017-11-07";"moveis_sala";"Furniture living room";1
"2017-11-07";"artigos_de_natal";"Christmas supplies";1
"2017-11-07";"livros_interesse_geral";"Books general interest";1
"2017-11-07";"alimentos";"Food";1
"2017-11-08";"cama_mesa_banho";"Bed bath table";41
"2017-11-08";"moveis_decoracao";"Furniture decor";24
"2017-11-08";"beleza_saude";"Health beauty";15
"2017-11-08";"telefonia";"Telephony";13
"2017-11-08";"informatica_acessorios";"Computers accessories";11
"2017-11-08";"brinquedos";"Toys";10
"2017-11-08";"cool_stuff";"Cool stuff";8
"2017-11-08";"relogios_presentes";"Watches gifts";8
"2017-11-08";"esporte_lazer";"Sports leisure";8
"2017-11-08";"fashion_bolsas_e_acessorios";"Fashion bags accessories";7
"2017-11-08";"ferramentas_jardim";"Garden tools";6
"2017-11-08";"utilidades_domesticas";"Housewares";6
"2017-11-08";"eletronicos";"Electronics";5
"2017-11-08";"papelaria";"Stationery";5
"2017-11-08";"malas_acessorios";"Luggage accessories";5
"2017-11-08";"automotivo";"Auto";4
"2017-11-08";"perfumaria";"Perfumery";3
"2017-11-08";"consoles_games";"Consoles games";2
"2017-11-08";"casa_conforto";"Home confort";2
"2017-11-08";"";"Unknown";2
"2017-11-08";"instrumentos_musicais";"Musical instruments";1
"2017-11-08";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-11-08";"eletrodomesticos";"Home appliances";1
"2017-11-08";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-11-08";"construcao_ferramentas_iluminacao";"Construction tools lights";1
"2017-11-08";"pet_shop";"Pet shop";1
"2017-11-08";"bebes";"Baby";1
"2017-11-08";"moveis_escritorio";"Office furniture";1
"2017-11-08";"industria_comercio_e_negocios";"Industry commerce and business";1
"2017-11-09";"cama_mesa_banho";"Bed bath table";19
"2017-11-09";"esporte_lazer";"Sports leisure";18
"2017-11-09";"ferramentas_jardim";"Garden tools";16
"2017-11-09";"automotivo";"Auto";14
"2017-11-09";"utilidades_domesticas";"Housewares";13
"2017-11-09";"relogios_presentes";"Watches gifts";13
"2017-11-09";"bebes";"Baby";13
"2017-11-09";"moveis_decoracao";"Furniture decor";13
"2017-11-09";"beleza_saude";"Health beauty";12
"2017-11-09";"informatica_acessorios";"Computers accessories";10
"2017-11-09";"telefonia";"Telephony";8
"2017-11-09";"cool_stuff";"Cool stuff";8
"2017-11-09";"perfumaria";"Perfumery";6
"2017-11-09";"brinquedos";"Toys";6
"2017-11-09";"papelaria";"Stationery";6
"2017-11-09";"instrumentos_musicais";"Musical instruments";4
"2017-11-09";"fashion_bolsas_e_acessorios";"Fashion bags accessories";4
"2017-11-09";"pet_shop";"Pet shop";4
"2017-11-09";"eletronicos";"Electronics";4
"2017-11-09";"audio";"Audio";4
"2017-11-09";"moveis_escritorio";"Office furniture";3
"2017-11-09";"alimentos";"Food";3
"2017-11-09";"sinalizacao_e_seguranca";"Signaling and security";3
"2017-11-09";"consoles_games";"Consoles games";2
"2017-11-09";"climatizacao";"Air conditioning";2
"2017-11-09";"pcs";"Computers";2
"2017-11-09";"";"Unknown";1
"2017-11-09";"artigos_de_natal";"Christmas supplies";1
"2017-11-09";"flores";"Flowers";1
"2017-11-09";"livros_interesse_geral";"Books general interest";1
"2017-11-09";"casa_construcao";"Home construction";1
"2017-11-09";"malas_acessorios";"Luggage accessories";1
"2017-11-10";"moveis_decoracao";"Furniture decor";23
"2017-11-10";"beleza_saude";"Health beauty";17
"2017-11-10";"esporte_lazer";"Sports leisure";16
"2017-11-10";"relogios_presentes";"Watches gifts";12
"2017-11-10";"informatica_acessorios";"Computers accessories";12
"2017-11-10";"ferramentas_jardim";"Garden tools";10
"2017-11-10";"perfumaria";"Perfumery";10
"2017-11-10";"telefonia";"Telephony";9
"2017-11-10";"brinquedos";"Toys";9
"2017-11-10";"cool_stuff";"Cool stuff";9
"2017-11-10";"cama_mesa_banho";"Bed bath table";8
"2017-11-10";"automotivo";"Auto";6
"2017-11-10";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2017-11-10";"consoles_games";"Consoles games";5
"2017-11-10";"utilidades_domesticas";"Housewares";5
"2017-11-10";"papelaria";"Stationery";4
"2017-11-10";"eletronicos";"Electronics";3
"2017-11-10";"";"Unknown";3
"2017-11-10";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";3
"2017-11-10";"audio";"Audio";2
"2017-11-10";"moveis_escritorio";"Office furniture";1
"2017-11-10";"malas_acessorios";"Luggage accessories";1
"2017-11-10";"casa_construcao";"Home construction";1
"2017-11-10";"bebes";"Baby";1
"2017-11-10";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-11-10";"eletroportateis";"Small appliances";1
"2017-11-10";"sinalizacao_e_seguranca";"Signaling and security";1
"2017-11-10";"construcao_ferramentas_jardim";"Costruction tools garden";1
"2017-11-10";"market_place";"Market place";1
"2017-11-10";"climatizacao";"Air conditioning";1
"2017-11-10";"bebidas";"Drinks";1
"2017-11-10";"moveis_quarto";"Furniture bedroom";1
"2017-11-11";"cama_mesa_banho";"Bed bath table";20
"2017-11-11";"esporte_lazer";"Sports leisure";14
"2017-11-11";"utilidades_domesticas";"Housewares";12
"2017-11-11";"informatica_acessorios";"Computers accessories";12
"2017-11-11";"cool_stuff";"Cool stuff";12
"2017-11-11";"moveis_decoracao";"Furniture decor";10
"2017-11-11";"relogios_presentes";"Watches gifts";10
"2017-11-11";"beleza_saude";"Health beauty";9
"2017-11-11";"papelaria";"Stationery";8
"2017-11-11";"ferramentas_jardim";"Garden tools";8
"2017-11-11";"bebes";"Baby";7
"2017-11-11";"pet_shop";"Pet shop";7
"2017-11-11";"automotivo";"Auto";6
"2017-11-11";"brinquedos";"Toys";6
"2017-11-11";"telefonia";"Telephony";3
"2017-11-11";"malas_acessorios";"Luggage accessories";3
"2017-11-11";"fashion_bolsas_e_acessorios";"Fashion bags accessories";2
"2017-11-11";"consoles_games";"Consoles games";2
"2017-11-11";"moveis_escritorio";"Office furniture";2
"2017-11-11";"instrumentos_musicais";"Musical instruments";2
"2017-11-11";"eletronicos";"Electronics";2
"2017-11-11";"";"Unknown";2
"2017-11-11";"artigos_de_natal";"Christmas supplies";1
"2017-11-11";"casa_conforto_2";"Home comfort 2";1
"2017-11-11";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2017-11-11";"eletroportateis";"Small appliances";1
"2017-11-11";"moveis_sala";"Furniture living room";1
"2017-11-11";"livros_interesse_geral";"Books general interest";1
"2017-11-11";"industria_comercio_e_negocios";"Industry commerce and business";1
"2017-11-11";"casa_construcao";"Home construction";1
"2017-11-11";"perfumaria";"Perfumery";1
"2017-11-12";"relogios_presentes";"Watches gifts";25
"2017-11-12";"esporte_lazer";"Sports leisure";21
"2017-11-12";"utilidades_domesticas";"Housewares";14
"2017-11-12";"moveis_decoracao";"Furniture decor";14
"2017-11-12";"telefonia";"Telephony";12
"2017-11-12";"informatica_acessorios";"Computers accessories";12
"2017-11-12";"cama_mesa_banho";"Bed bath table";10
"2017-11-12";"cool_stuff";"Cool stuff";10
"2017-11-12";"brinquedos";"Toys";10
"2017-11-12";"beleza_saude";"Health beauty";9
"2017-11-12";"perfumaria";"Perfumery";7
"2017-11-12";"ferramentas_jardim";"Garden tools";5
"2017-11-12";"automotivo";"Auto";4
"2017-11-12";"eletronicos";"Electronics";4
"2017-11-12";"papelaria";"Stationery";3
"2017-11-12";"";"Unknown";3
"2017-11-12";"bebes";"Baby";3
"2017-11-12";"fashion_calcados";"Fashion shoes";2
"2017-11-12";"malas_acessorios";"Luggage accessories";2
"2017-11-12";"construcao_ferramentas_construcao";"Construction tools construction";2
"2017-11-12";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2017-11-12";"agro_industria_e_comercio";"Agro industry and commerce";1
"2017-11-12";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2017-11-12";"moveis_escritorio";"Office furniture";1
"2017-11-12";"alimentos";"Food";1
"2017-11-12";"pet_shop";"Pet shop";1
"2017-11-12";"industria_comercio_e_negocios";"Industry commerce and business";1
"2017-11-12";"instrumentos_musicais";"Musical instruments";1
"2017-11-12";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2017-11-12";"fashion_bolsas_e_acessorios";"Fashion bags accessories";1
"2017-11-12";"audio";"Audio";1
"2017-11-13";"cama_mesa_banho";"Bed bath table";19
"2017-11-13";"relogios_presentes";"Watches gifts";17
"2017-11-13";"utilidades_domesticas";"Housewares";16
"2017-11-13";"beleza_saude";"Health beauty";16
"2017-11-13";"informatica_acessorios";"Computers accessories";16
"2017-11-13";"esporte_lazer";"Sports leisure";15
"2017-11-13";"moveis_decoracao";"Furniture decor";15
"2017-11-13";"papelaria";"Stationery";12
"2017-11-13";"brinquedos";"Toys";11
"2017-11-13";"telefonia";"Telephony";10
"2017-11-13";"automotivo";"Auto";10
"2017-11-13";"ferramentas_jardim";"Garden tools";9
"2017-11-13";"moveis_escritorio";"Office furniture";8
"2017-11-13";"cool_stuff";"Cool stuff";8
"2017-11-13";"fashion_bolsas_e_acessorios";"Fashion bags accessories";6
"2017-11-13";"eletronicos";"Electronics";6
"2017-11-13";"perfumaria";"Perfumery";5
"2017-11-13";"";"Unknown";5
"2017-11-13";"bebidas";"Drinks";4
"2017-11-13";"consoles_games";"Consoles games";3
"2017-11-13";"bebes";"Baby";3
"2017-11-13";"artigos_de_natal";"Christmas supplies";2
"2017-11-13";"moveis_sala";"Furniture living room";2
"2017-11-13";"construcao_ferramentas_jardim";"Costruction tools garden";2
"2017-11-13";"eletroportateis";"Small appliances";1
"2017-11-13";"instrumentos_musicais";"Musical instruments";1
"2017-11-13";"malas_acessorios";"Luggage accessories";1
"2017-11-13";"artigos_de_festas";"Party supplies";1
"2017-11-13";"construcao_ferramentas_construcao";"Construction tools construction";1
"2017-11-13";"livros_interesse_geral";"Books general interest";1
"2017-11-13";"fashion_calcados";"Fashion shoes";1
"2017-11-13";"market_place";"Market place";1
"2017-11-14";"moveis_decoracao";"Furniture decor";30
"2017-11-14";"cama_mesa_banho";"Bed bath table";27
"2017-11-14";"informatica_acessorios";"Computers accessories";17
"2017-11-14";"beleza_saude";"Health beauty";12
"2017-11-14";"relogios_presentes";"Watches gifts";10
"2017-11-14";"bebes";"Baby";10
"2017-11-14";"esporte_lazer";"Sports leisure";9
"2017-11-14";"brinquedos";"Toys";9
"2017-11-14";"telefonia";"Telephony";9
"2017-11-14";"utilidades_domesticas";"Housewares";8
"2017-11-14";"papelaria";"Stationery";8
"2017-11-14";"cool_stuff";"Cool stuff";6
"2017-11-14";"perfumaria";"Perfumery";5
"2017-11-14";"moveis_escritorio";"Office furniture";5
"2017-11-14";"construcao_ferramentas_jardim";"Costruction tools garden";5
"2017-11-14";"automotivo";"Auto";4
"2017-11-14";"";"Unknown";4
"2017-11-14";"consoles_games";"Consoles games";4
"2017-11-14";"ferramentas_jardim";"Garden tools";4
"2017-11-14";"fashion_bolsas_e_acessorios";"Fashion bags accessories";3
"2017-11-14";"alimentos_bebidas";"Food drink";3
"2017-11-14";"agro_industria_e_comercio";"Agro industry and commerce";3
"2017-11-14";"eletronicos";"Electronics";2
"2017-11-14";"malas_acessorios";"Luggage accessories";2
"2017-11-14";"flores";"Flowers";2
"2017-11-14";"pet_shop";"Pet shop";2
"2017-11-14";"casa_construcao";"Home construction";2
"2017-11-14";"eletrodomesticos_2";"Home appliances 2";1
"2017-11-14";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2017-11-14";"climatizacao";"Air conditioning";1
"2017-11-14";"eletroportateis";"Small appliances";1
"2017-11-14";"casa_conforto";"Home confort";1
"2017-11-14";"audio";"Audio";1
"2017-11-14";"artigos_de_natal";"Christmas supplies";1
"2017-11-15";"cama_mesa_banho";"Bed bath table";20
"2017-11-15";"relogios_presentes";"Watches gifts";19
"2017-11-15";"esporte_lazer";"Sports leisure";16
"2017-11-15";"moveis_decoracao";"Furniture decor";15
"2017-11-15";"ferramentas_jardim";"Garden tools";14
"2017-11-15";"perfumaria";"Perfumery";13
"2017-11-15";"informatica_acessorios";"Computers accessories";12
"2017-11-15";"cool_stuff";"Cool stuff";12
"2017-11-15";"brinquedos";"Toys";9
"2017-11-15";"automotivo";"Auto";8
"2017-11-15";"utilidades_domesticas";"Housewares";8
"2017-11-15";"beleza_saude";"Health beauty";7
"2017-11-15";"papelaria";"Stationery";6
"2017-11-15";"telefonia";"Telephony";6
"2017-11-15";"moveis_escritorio";"Office furniture";5
"2017-11-15";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2017-11-15";"malas_acessorios";"Luggage accessories";4
"2017-11-15";"pet_shop";"Pet shop";3
"2017-11-15";"casa_conforto";"Home confort";3
"2017-11-15";"bebes";"Baby";3
"2017-11-15";"eletronicos";"Electronics";2
"2017-11-15";"instrumentos_musicais";"Musical instruments";2
"2017-11-15";"casa_construcao";"Home construction";2
"2017-11-15";"climatizacao";"Air conditioning";2
"2017-11-15";"construcao_ferramentas_iluminacao";"Construction tools lights";2
"2017-11-15";"consoles_games";"Consoles games";2
"2017-11-15";"fashion_esporte";"Fashion sport";1
"2017-11-15";"tablets_impressao_imagem";"Tablets printing image";1
"2017-11-15";"bebidas";"Drinks";1
"2017-11-15";"moveis_colchao_e_estofado";"Furniture mattress and upholstery";1
"2017-11-15";"flores";"Flowers";1
"2017-11-15";"moveis_sala";"Furniture living room";1
"2017-11-15";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-11-16";"ferramentas_jardim";"Garden tools";28
"2017-11-16";"moveis_decoracao";"Furniture decor";25
"2017-11-16";"cama_mesa_banho";"Bed bath table";23
"2017-11-16";"informatica_acessorios";"Computers accessories";18
"2017-11-16";"esporte_lazer";"Sports leisure";15
"2017-11-16";"perfumaria";"Perfumery";14
"2017-11-16";"relogios_presentes";"Watches gifts";13
"2017-11-16";"brinquedos";"Toys";11
"2017-11-16";"automotivo";"Auto";10
"2017-11-16";"utilidades_domesticas";"Housewares";9
"2017-11-16";"cool_stuff";"Cool stuff";9
"2017-11-16";"beleza_saude";"Health beauty";9
"2017-11-16";"";"Unknown";7
"2017-11-16";"telefonia";"Telephony";7
"2017-11-16";"malas_acessorios";"Luggage accessories";6
"2017-11-16";"papelaria";"Stationery";5
"2017-11-16";"bebes";"Baby";5
"2017-11-16";"fashion_bolsas_e_acessorios";"Fashion bags accessories";5
"2017-11-16";"pet_shop";"Pet shop";5
"2017-11-16";"eletronicos";"Electronics";4
"2017-11-16";"construcao_ferramentas_construcao";"Construction tools construction";4
"2017-11-16";"alimentos_bebidas";"Food drink";2
"2017-11-16";"eletroportateis";"Small appliances";2
"2017-11-16";"livros_interesse_geral";"Books general interest";2
"2017-11-16";"casa_construcao";"Home construction";2
"2017-11-16";"audio";"Audio";1
"2017-11-16";"moveis_cozinha_area_de_servico_jantar_e_jardim";"Kitchen dining laundry garden furniture";1
"2017-11-16";"construcao_ferramentas_seguranca";"Construction tools safety";1
"2017-11-16";"consoles_games";"Consoles games";1
"2017-11-16";"fashion_underwear_e_moda_praia";"Fashion underwear beach";1
"2017-11-16";"eletrodomesticos";"Home appliances";1
"2017-11-16";"moveis_escritorio";"Office furniture";1
"2017-11-16";"market_place";"Market place";1
"2017-11-16";"cds_dvds_musicais";"Cds dvds musicals";1
"2017-11-17";"moveis_decoracao";"Furniture decor";23
"2017-11-17";"cama_mesa_banho";"Bed bath table";21
"2017-11-17";"relogios_presentes";"Watches gifts";17
"2017-11-17";"bebes";"Baby";16
"2017-11-17";"esporte_lazer";"Sports leisure";16
"2017-11-17";"informatica_acessorios";"Computers accessories";13
"2017-11-17";"brinquedos";"Toys";11
"2017-11-17";"beleza_saude";"Health beauty";11
"2017-11-17";"fashion_bolsas_e_acessorios";"Fashion bags accessories";9
"2017-11-17";"utilidades_domesticas";"Housewares";9
